ID or #		Start	End	Type	Contig
BMIABBIL_02466		2572489	2573505	complete	contig_1:2715789-2716805
BMIABBIL_02467		2573502	2574305	complete	contig_1:2716802-2717605
BMIABBIL_02468		2574302	2575003	complete	contig_1:2717602-2718303
BMIABBIL_02469		2574978	2575457	complete	contig_1:2718278-2718757
BMIABBIL_02470		2575470	2575805	complete	contig_1:2718770-2719105
BMIABBIL_02471		2576098	2578377	complete	contig_1:2719398-2721677
BMIABBIL_02472		2578666	2579616	complete	contig_1:2721966-2722916
BMIABBIL_02473		2579636	2581639	complete	contig_1:2722936-2724939
BMIABBIL_02474		2581734	2582777	complete	contig_1:2725034-2726077
BMIABBIL_02475		2582903	2583478	complete	contig_1:2726203-2726778
BMIABBIL_02476		2583546	2585525	complete	contig_1:2726846-2728825
BMIABBIL_02477		2585731	2587431	complete	contig_1:2729031-2730731
BMIABBIL_02478		2587595	2590708	complete	contig_1:2730895-2734008
BMIABBIL_02479		2591247	2591603	complete	contig_1:2734547-2734903
BMIABBIL_02480		2591607	2592734	complete	contig_1:2734907-2736034
BMIABBIL_02481		2592762	2592962	complete	contig_1:2736062-2736262
BMIABBIL_02482		2593072	2593770	complete	contig_1:2736372-2737070
BMIABBIL_02483		2593844	2595859	complete	contig_1:2737144-2739159
BMIABBIL_02484		2595874	2596737	complete	contig_1:2739174-2740037
BMIABBIL_02485		2596905	2597618	complete	contig_1:2740205-2740918
BMIABBIL_02486		2597690	2597920	complete	contig_1:2740990-2741220
BMIABBIL_02487		2597831	2598865	complete	contig_1:2741131-2742165
BMIABBIL_02488		2598882	2599760	complete	contig_1:2742182-2743060
BMIABBIL_02489		2599906	2600478	complete	contig_1:2743206-2743778
BMIABBIL_02490		2600478	2600948	complete	contig_1:2743778-2744248
BMIABBIL_02491		2601201	2601818	complete	contig_1:2744501-2745118
BMIABBIL_02492		2601818	2603836	complete	contig_1:2745118-2747136
BMIABBIL_02493		2603847	2604794	complete	contig_1:2747147-2748094
BMIABBIL_02494		2604811	2606250	complete	contig_1:2748111-2749550
BMIABBIL_02495		2606262	2606912	complete	contig_1:2749562-2750212
BMIABBIL_02496		2606917	2608497	complete	contig_1:2750217-2751797
BMIABBIL_02497		2608487	2610154	complete	contig_1:2751787-2753454
BMIABBIL_02498		2610164	2610709	complete	contig_1:2753464-2754009
BMIABBIL_02499		2610706	2611464	complete	contig_1:2754006-2754764
BMIABBIL_02500		2611457	2611870	complete	contig_1:2754757-2755170
BMIABBIL_02501		2611900	2613912	complete	contig_1:2755200-2757212
BMIABBIL_02502		2613934	2614782	complete	contig_1:2757234-2758082
BMIABBIL_02503		2614820	2615881	complete	contig_1:2758120-2759181
BMIABBIL_02504		2616094	2617557	complete	contig_1:2759394-2760857
BMIABBIL_02505		2617578	2617937	complete	contig_1:2760878-2761237
BMIABBIL_02506		2618075	2618821	complete	contig_1:2761375-2762121
BMIABBIL_02507		2618871	2620160	complete	contig_1:2762171-2763460
BMIABBIL_02508		2620246	2620872	complete	contig_1:2763546-2764172
BMIABBIL_02509		2621197	2622234	complete	contig_1:2764497-2765534
BMIABBIL_02510		2622234	2622872	complete	contig_1:2765534-2766172
BMIABBIL_02511		2623044	2625110	complete	contig_1:2766344-2768410
BMIABBIL_02512		2625115	2626656	complete	contig_1:2768415-2769956
BMIABBIL_02513		2626695	2628938	complete	contig_1:2769995-2772238
BMIABBIL_02514		2629120	2629272	complete	contig_1:2772420-2772572
BMIABBIL_02515		2629308	2629481	complete	contig_1:2772608-2772781
BMIABBIL_02516		2629795	2630310	complete	contig_1:2773095-2773610
BMIABBIL_02517		2630326	2630865	complete	contig_1:2773626-2774165
BMIABBIL_02518		2630958	2632535	complete	contig_1:2814166-2815743
BMIABBIL_02519		2632604	2634070	complete	contig_1:2815812-2817278
BMIABBIL_02520		2634232	2635602	partial	contig_1:2817440-2818504
BMIABBIL_02522		2635884	2637356	partial	contig_1:2830744-2832208
BMIABBIL_02523		2637474	2638652	complete	contig_1:2832326-2833504
BMIABBIL_02524		2638663	2639283	complete	contig_1:2833515-2834135
BMIABBIL_02525		2639301	2640575	complete	contig_1:2834153-2835427
BMIABBIL_02526		2640686	2641804	complete	contig_1:2835538-2836656
BMIABBIL_02527		2641831	2642844	complete	contig_1:2836683-2837696
BMIABBIL_02528		2643129	2644283	complete	contig_1:2837981-2839135
BMIABBIL_02529		2644433	2644864	complete	contig_1:2839285-2839716
BMIABBIL_02530		2645013	2647286	complete	contig_1:2839865-2842138
BMIABBIL_02531		2647326	2652287	complete	contig_1:2842178-2847139
BMIABBIL_02532		2652494	2653339	complete	contig_1:2847346-2848191
BMIABBIL_02533		2654157	2654933	complete	contig_1:2849009-2849785
BMIABBIL_02534		2655075	2656358	complete	contig_1:2849927-2851210
BMIABBIL_02535		2656536	2656736	complete	contig_1:2851388-2851588
BMIABBIL_02536		2656748	2657083	complete	contig_1:2851600-2851935
BMIABBIL_02537		2657085	2658935	complete	contig_1:2851937-2853787
BMIABBIL_02538		2658952	2659467	complete	contig_1:2853804-2854319
BMIABBIL_02539		2659563	2659886	complete	contig_1:2854415-2854738
BMIABBIL_02540		2659903	2660289	complete	contig_1:2854755-2855141
BMIABBIL_02541		2660317	2661531	complete	contig_1:2855169-2856383
BMIABBIL_02542		2661643	2662131	complete	contig_1:2856495-2856983
BMIABBIL_02543		2662583	2663323	complete	contig_1:2857435-2858175
BMIABBIL_02544		2663442	2664245	complete	contig_1:2858294-2859097
BMIABBIL_02545		2664390	2665244	complete	contig_1:2859242-2860096
BMIABBIL_02546		2665435	2666715	complete	contig_1:2860287-2861567
BMIABBIL_02547		2666707	2667846	complete	contig_1:2861559-2862698
BMIABBIL_02548		2668006	2668896	complete	contig_1:2862858-2863748
BMIABBIL_02549		2669032	2670393	complete	contig_1:2863884-2865245
BMIABBIL_02550		2670390	2670908	complete	contig_1:2865242-2865760
BMIABBIL_02551		2670908	2671228	complete	contig_1:2865760-2866080
BMIABBIL_02552		2671225	2672037	complete	contig_1:2866077-2866889
BMIABBIL_02553		2672047	2673249	complete	contig_1:2866899-2868101
BMIABBIL_02554		2673346	2673768	complete	contig_1:2868198-2868620
BMIABBIL_02555		2673816	2674688	complete	contig_1:2868668-2869540
BMIABBIL_02556		2674700	2675761	complete	contig_1:2869552-2870613
BMIABBIL_02557		2675827	2676825	complete	contig_1:2870679-2871677
BMIABBIL_02558		2676850	2678361	complete	contig_1:2871702-2873213
BMIABBIL_02559		2678384	2679367	complete	contig_1:2873236-2874219
BMIABBIL_02560		2679464	2682745	complete	contig_1:2874316-2877597
BMIABBIL_02561		2682863	2684056	complete	contig_1:2877715-2878908
BMIABBIL_02562		2684254	2685507	complete	contig_1:2879106-2880359
BMIABBIL_02563		2685835	2687025	complete	contig_1:2880687-2881877
BMIABBIL_02564		2687070	2687408	complete	contig_1:2881922-2882260
BMIABBIL_02565		2687469	2688803	complete	contig_1:2882321-2883655
BMIABBIL_02566		2688793	2689506	complete	contig_1:2883645-2884358
BMIABBIL_02567		2689671	2691053	complete	contig_1:2884523-2885905
BMIABBIL_02568		2691656	2695543	complete	contig_1:2886508-2890395
BMIABBIL_02569		2695801	2697357	complete	contig_1:2890653-2892209
BMIABBIL_02570		2697354	2697857	complete	contig_1:2892206-2892709
BMIABBIL_02571		2697915	2698550	complete	contig_1:2892767-2893402
BMIABBIL_02572		2698759	2699607	complete	contig_1:2893611-2894459
BMIABBIL_02573		2699663	2699923	complete	contig_1:2894515-2894775
BMIABBIL_02574		2700618	2700998	complete	contig_1:2895470-2895850
BMIABBIL_02575		2700998	2701729	complete	contig_1:2895850-2896581
BMIABBIL_02576		2701741	2702469	complete	contig_1:2896593-2897321
BMIABBIL_02577		2702481	2703386	complete	contig_1:2897333-2898238
BMIABBIL_02578		2703383	2704063	complete	contig_1:2898235-2898915
BMIABBIL_02579		2704335	2705309	complete	contig_1:2899187-2900161
BMIABBIL_02580		2705325	2707124	complete	contig_1:2900177-2901976
BMIABBIL_02581		2707322	2707801	complete	contig_1:2902174-2902653
BMIABBIL_02582		2707798	2708754	complete	contig_1:2902650-2903606
BMIABBIL_02583		2708754	2709404	complete	contig_1:2903606-2904256
BMIABBIL_02584		2709437	2710012	complete	contig_1:2904289-2904864
BMIABBIL_02585		2710420	2712042	complete	contig_1:2905272-2906894
BMIABBIL_02586		2712027	2712764	complete	contig_1:2906879-2907616
BMIABBIL_02587		2712896	2714230	complete	contig_1:2907748-2909082
BMIABBIL_02588		2714439	2715320	complete	contig_1:2910573-2911454
BMIABBIL_02589		2715423	2716010	complete	contig_1:2911557-2912144
BMIABBIL_02590		2716066	2716449	complete	contig_1:2912200-2912583
BMIABBIL_02591		2716754	2717443	complete	contig_1:2912888-2913577
BMIABBIL_02592		2717491	2718528	complete	contig_1:2913625-2914662
BMIABBIL_02593		2718735	2719154	complete	contig_1:2914869-2915288
BMIABBIL_02594		2719223	2719921	complete	contig_1:2915357-2916055
BMIABBIL_02595		2719953	2722613	complete	contig_1:2916087-2918747
BMIABBIL_02596		2722727	2724082	complete	contig_1:2918861-2920216
BMIABBIL_02597		2724179	2724451	complete	contig_1:2920313-2920585
BMIABBIL_02598		2724448	2725746	complete	contig_1:2920582-2921880
BMIABBIL_02599		2726074	2726184	complete	contig_1:2922208-2922318
BMIABBIL_02600		2726282	2729182	complete	contig_1:2922416-2925316
BMIABBIL_02601		2729369	2729444	complete	contig_1:2925503-2925578
BMIABBIL_02602		2729617	2731154	complete	contig_1:2925751-2927288
BMIABBIL_02603		2731600	2734173	complete	contig_1:2927734-2930307
BMIABBIL_02604		2734303	2735034	complete	contig_1:2930437-2931168
BMIABBIL_02605		2735031	2736011	complete	contig_1:2931165-2932145
BMIABBIL_02606		2736146	2736883	complete	contig_1:2932280-2933017
BMIABBIL_02607		2737154	2737495	complete	contig_1:2933288-2933629
BMIABBIL_02608		2737745	2738905	complete	contig_1:2933879-2935039
BMIABBIL_02609		2738948	2740069	complete	contig_1:2935082-2936203
BMIABBIL_02610		2740080	2741150	complete	contig_1:2936214-2937284
BMIABBIL_02611		2741363	2741725	complete	contig_1:2937497-2937859
BMIABBIL_02612		2741875	2742393	complete	contig_1:2938009-2938527
BMIABBIL_02613		2742383	2743609	complete	contig_1:2938517-2939743
BMIABBIL_02614		2743625	2744107	complete	contig_1:2939759-2940241
BMIABBIL_02615		2744183	2744530	complete	contig_1:2940317-2940664
BMIABBIL_02616		2744572	2745339	complete	contig_1:2940706-2941473
BMIABBIL_02617		2745370	2745918	complete	contig_1:2941504-2942052
BMIABBIL_02618		2745937	2746185	complete	contig_1:2942071-2942319
BMIABBIL_02619		2746434	2747795	complete	contig_1:2942568-2943929
BMIABBIL_02620		2747887	2748753	complete	contig_1:2944021-2944887
BMIABBIL_02621		2748819	2750060	complete	contig_1:2944953-2946194
BMIABBIL_02622		2750115	2750708	complete	contig_1:2946249-2946842
BMIABBIL_02623		2750831	2751709	complete	contig_1:2946965-2947843
BMIABBIL_02624		2751795	2753456	complete	contig_1:2947929-2949590
BMIABBIL_02625		2753605	2753946	complete	contig_1:2949739-2950080
BMIABBIL_02626		2754008	2754298	complete	contig_1:2950142-2950432
BMIABBIL_02627		2754288	2754737	complete	contig_1:2950422-2950871
BMIABBIL_02628		2754896	2755378	complete	contig_1:2951030-2951512
BMIABBIL_02629		2755554	2755679	complete	contig_1:2951688-2951813
BMIABBIL_02630		2755593	2755955	complete	contig_1:2951727-2952089
BMIABBIL_02662		2788985	2789962	complete	contig_1:2992049-2993026
BMIABBIL_02663		2789982	2791250	complete	contig_1:2993046-2994314
BMIABBIL_02664		2791273	2792721	complete	contig_1:2994337-2995785
BMIABBIL_02665		2792735	2794015	complete	contig_1:2995799-2997079
BMIABBIL_02666		2794253	2795653	complete	contig_1:2997390-2998790
BMIABBIL_02667		2795674	2796336	complete	contig_1:2998811-2999473
BMIABBIL_02668		2796337	2796786	complete	contig_1:2999474-2999923
BMIABBIL_02669		2796870	2797028	complete	contig_1:3000007-3000165
BMIABBIL_02670		2797211	2797510	complete	contig_1:3000348-3000647
BMIABBIL_02671		2797520	2798044	complete	contig_1:3000657-3001181
BMIABBIL_02672		2798091	2798495	complete	contig_1:3001228-3001632
BMIABBIL_02673		2799164	2799613	complete	contig_1:3002301-3002750
BMIABBIL_02674		2799650	2799994	complete	contig_1:3002787-3003131
BMIABBIL_02675		2800146	2800475	complete	contig_1:3003283-3003612
BMIABBIL_02676		2800723	2800968	complete	contig_1:3005730-3005975
BMIABBIL_02677		2800965	2801375	complete	contig_1:3005972-3006382
BMIABBIL_02678		2801348	2803492	complete	contig_1:3006355-3008499
BMIABBIL_02679		2803502	2804461	complete	contig_1:3008509-3009468
BMIABBIL_02680		2804815	2806017	complete	contig_1:3009822-3011024
BMIABBIL_02681		2806010	2807074	complete	contig_1:3011017-3012081
BMIABBIL_02682		2807132	2808124	complete	contig_1:3012139-3013133
BMIABBIL_02683		2808316	2808582	complete	contig_1:3013586-3013852
BMIABBIL_02684		2808576	2809493	complete	contig_1:3013846-3014763
BMIABBIL_02685		2809617	2810354	complete	contig_1:3014887-3015624
BMIABBIL_02686		2810344	2810679	complete	contig_1:3015614-3015949
BMIABBIL_02687		2810770	2811300	complete	contig_1:3016040-3016570
BMIABBIL_02688		2811427	2812599	complete	contig_1:3016697-3017869
BMIABBIL_02689		2812616	2814154	complete	contig_1:3017886-3019424
BMIABBIL_02690		2814218	2814733	complete	contig_1:3019488-3020003
BMIABBIL_02691		2814883	2816439	complete	contig_1:3020153-3021709
BMIABBIL_02692		2816512	2816940	complete	contig_1:3021782-3022210
BMIABBIL_02693		2816937	2817503	complete	contig_1:3022207-3022773
BMIABBIL_02694		2817784	2817860	complete	contig_1:3023054-3023130
BMIABBIL_02695		2818059	2818135	complete	contig_1:3023329-3023405
BMIABBIL_02696		2818198	2818274	complete	contig_1:3023468-3023544
BMIABBIL_02697		2818458	2818529	complete	contig_1:3023728-3023799
BMIABBIL_02698		2818473	2818549	complete	contig_1:3023743-3023819
BMIABBIL_02699		2818553	2818645	complete	contig_1:3023823-3023915
BMIABBIL_02700		2818961	2819146	complete	contig_1:3024231-3024416
BMIABBIL_02701		2819381	2822011	complete	contig_1:3024651-3027281
BMIABBIL_02702		2822139	2822639	complete	contig_1:3027409-3027909
BMIABBIL_02703		2822708	2823769	complete	contig_1:3027978-3029039
BMIABBIL_02704		2823849	2824346	complete	contig_1:3029119-3029616
BMIABBIL_02705		2824491	2825681	complete	contig_1:3029761-3030951
BMIABBIL_02706		2825832	2826395	complete	contig_1:3031102-3031665
BMIABBIL_02707		2826392	2827351	complete	contig_1:3031662-3032621
BMIABBIL_02708		2827362	2827733	complete	contig_1:3032632-3033003
BMIABBIL_02709		2827737	2828516	complete	contig_1:3033007-3033786
BMIABBIL_02710		2828621	2828980	complete	contig_1:3033891-3034250
BMIABBIL_02711		2829047	2829820	complete	contig_1:3034317-3035090
BMIABBIL_02712		2829813	2830778	complete	contig_1:3035083-3036048
BMIABBIL_02713		2830775	2832289	complete	contig_1:3036045-3037559
BMIABBIL_02714		2832476	2833915	complete	contig_1:3037746-3039185
BMIABBIL_02715		2833912	2835045	complete	contig_1:3039182-3040315
BMIABBIL_02716		2835173	2837425	complete	contig_1:3040443-3042695
BMIABBIL_02717		2837578	2838105	complete	contig_1:3042848-3043375
BMIABBIL_02718		2838254	2839267	complete	contig_1:3043524-3044537
BMIABBIL_02719		2839524	2840981	complete	contig_1:3044794-3046251
BMIABBIL_02720		2840990	2842414	complete	contig_1:3046260-3047684
BMIABBIL_02721		2842573	2843043	complete	contig_1:3047843-3048313
BMIABBIL_02722		2843036	2843446	complete	contig_1:3048306-3048716
BMIABBIL_02723		2843443	2844210	complete	contig_1:3048713-3049480
BMIABBIL_02724		2844210	2844752	complete	contig_1:3049480-3050022
BMIABBIL_02725		2844762	2846471	complete	contig_1:3050032-3051741
BMIABBIL_02726		2846489	2847412	complete	contig_1:3051759-3052682
BMIABBIL_02727		2847415	2849241	complete	contig_1:3052685-3054511
BMIABBIL_02728		2849238	2849849	complete	contig_1:3054508-3055119
BMIABBIL_02729		2849974	2850435	complete	contig_1:3055244-3055705
BMIABBIL_02730		2850647	2850997	complete	contig_1:3055917-3056267
BMIABBIL_02731		2851001	2851873	complete	contig_1:3056271-3057143
BMIABBIL_02732		2851864	2852136	complete	contig_1:3057134-3057406
BMIABBIL_02733		2852136	2853257	complete	contig_1:3057406-3058527
BMIABBIL_02734		2853254	2854264	complete	contig_1:3058524-3059534
BMIABBIL_02735		2854338	2856416	complete	contig_1:3059608-3061686
BMIABBIL_02736		2856453	2856806	partial	contig_1:3062311-3062621
BMIABBIL_02737		2856883	2857017	complete	contig_1:3062698-3062832
BMIABBIL_02738		2857093	2859654	complete	contig_1:3062908-3065469
BMIABBIL_02746		2866559	2867551	complete	contig_1:3070102-3071094
BMIABBIL_02747		2867614	2868753	complete	contig_1:3071157-3072296
BMIABBIL_02748		2868893	2869519	complete	contig_1:3072436-3073062
BMIABBIL_02749		2869513	2870274	complete	contig_1:3073056-3073817
BMIABBIL_02750		2870255	2871304	complete	contig_1:3073798-3074847
BMIABBIL_02751		2871301	2871780	complete	contig_1:3074844-3075323
BMIABBIL_02752		2871780	2872490	complete	contig_1:3075323-3076033
BMIABBIL_02753		2872509	2872820	complete	contig_1:3076052-3076363
BMIABBIL_02754		2873014	2873337	complete	contig_1:3076557-3076880
BMIABBIL_02755		2873387	2873992	complete	contig_1:3076930-3077535
BMIABBIL_02756		2873992	2875419	complete	contig_1:3077535-3078962
BMIABBIL_02757		2875421	2876329	complete	contig_1:3078964-3079872
BMIABBIL_02758		2876581	2877618	complete	contig_1:3080124-3081161
		2877701	2878463	partial	contig_1:3081244-3081330
BMIABBIL_02767		2887578	2888312	complete	contig_1:3091578-3092312
BMIABBIL_02768		2888387	2890099	complete	contig_1:3092387-3094099
BMIABBIL_02769		2890099	2891898	complete	contig_1:3094099-3095898
BMIABBIL_02770		2892214	2892579	complete	contig_1:3096214-3096579
BMIABBIL_02771		2892657	2893928	complete	contig_1:3096657-3097928
BMIABBIL_02772		2893919	2894179	complete	contig_1:3097919-3098179
BMIABBIL_02773		2894196	2894771	complete	contig_1:3098196-3098771
BMIABBIL_02774		2894919	2895779	complete	contig_1:3098919-3099779
BMIABBIL_02775		2895776	2896555	complete	contig_1:3099776-3100555
BMIABBIL_02776		2896533	2897942	complete	contig_1:3100533-3101942
BMIABBIL_02777		2897964	2899418	complete	contig_1:3101964-3103418
BMIABBIL_02778		2899488	2900273	complete	contig_1:3103488-3104273
BMIABBIL_02779		2900592	2901869	complete	contig_1:3104592-3105869
BMIABBIL_02780		2901896	2903374	complete	contig_1:3105896-3107374
BMIABBIL_02781		2904747	2905418	complete	contig_1:3108928-3109599
BMIABBIL_02784		2906643	2907941	complete	contig_1:3113415-3114713
BMIABBIL_02785		2908029	2909666	complete	contig_1:3114801-3116438
BMIABBIL_02786		2909894	2910685	complete	contig_1:3116666-3117457
BMIABBIL_02789		2911417	2913651	complete	contig_1:3117552-3119786
BMIABBIL_02790		2913699	2915000	complete	contig_1:3119834-3121135
BMIABBIL_02791		2915057	2917813	complete	contig_1:3121192-3123948
BMIABBIL_02792		2918045	2919385	complete	contig_1:3124180-3125520
BMIABBIL_02793		2919406	2920746	complete	contig_1:3125541-3126881
BMIABBIL_02794		2920748	2922100	complete	contig_1:3126883-3128235
BMIABBIL_02795		2922535	2922984	complete	contig_1:3128670-3129119
BMIABBIL_02796		2923002	2923784	complete	contig_1:3129137-3129919
BMIABBIL_02797		2923784	2924113	complete	contig_1:3129919-3130248
BMIABBIL_02798		2924735	2925280	complete	contig_1:3130870-3131415
BMIABBIL_02799		2925348	2926196	complete	contig_1:3131483-3132331
BMIABBIL_02800		2926308	2927672	complete	contig_1:3132443-3133807
BMIABBIL_02801		2928229	2929518	complete	contig_1:3134364-3135653
BMIABBIL_02802		2929576	2930943	complete	contig_1:3135711-3137078
BMIABBIL_02803		2931055	2931810	complete	contig_1:3137190-3137945
BMIABBIL_02804		2931865	2933013	complete	contig_1:3138000-3139148
BMIABBIL_02805		2933041	2933688	complete	contig_1:3139176-3139823
BMIABBIL_02806		2934235	2935551	complete	contig_1:3140370-3141686
BMIABBIL_02807		2935584	2937359	complete	contig_1:3141719-3143494
BMIABBIL_02808		2937468	2938886	complete	contig_1:3143603-3145021
BMIABBIL_02809		2938888	2939310	complete	contig_1:3145023-3145445
BMIABBIL_02810		2939368	2940099	complete	contig_1:3145503-3146234
BMIABBIL_02811		2940143	2941243	complete	contig_1:3146278-3147378
BMIABBIL_02812		2941236	2941631	complete	contig_1:3147371-3147766
BMIABBIL_02813		2941650	2942567	complete	contig_1:3147785-3148702
BMIABBIL_02814		2942918	2943145	complete	contig_1:3149053-3149280
BMIABBIL_02815		2943337	2944542	complete	contig_1:3149472-3150677
BMIABBIL_02816		2944542	2944985	complete	contig_1:3150677-3151120
BMIABBIL_02817		2945036	2945842	complete	contig_1:3151171-3151977
BMIABBIL_02818		2946081	2947178	complete	contig_1:3152216-3153313
BMIABBIL_02819		2947387	2947463	complete	contig_1:3153522-3153598
BMIABBIL_02820		2947497	2947573	complete	contig_1:3153632-3153708
BMIABBIL_02821		2947607	2947683	complete	contig_1:3153742-3153818
BMIABBIL_02822		2947757	2949010	complete	contig_1:3153892-3155145
BMIABBIL_02823		2949242	2950573	complete	contig_1:3155377-3156708
BMIABBIL_02824		2950635	2952461	complete	contig_1:3156770-3158596
BMIABBIL_02825		2952461	2956003	complete	contig_1:3158596-3162138
BMIABBIL_02826		2955996	2958884	complete	contig_1:3162131-3165019
BMIABBIL_02827		2959060	2962428	complete	contig_1:3165195-3168563
BMIABBIL_02828		2962441	2962764	complete	contig_1:3168576-3168899
BMIABBIL_02829		2962749	2963156	complete	contig_1:3168884-3169291
BMIABBIL_02830		2963153	2963716	complete	contig_1:3169288-3169851
BMIABBIL_02831		2963707	2964177	complete	contig_1:3169842-3170312
BMIABBIL_02832		2964361	2965155	complete	contig_1:3170496-3171290
BMIABBIL_02833		2965162	2966037	complete	contig_1:3171297-3172172
BMIABBIL_02834		2966188	2968434	complete	contig_1:3172323-3174569
BMIABBIL_02835		2968447	2968977	complete	contig_1:3174582-3175112
BMIABBIL_02836		2969330	2969476	complete	contig_1:3175465-3175611
BMIABBIL_02837		2969662	2970351	complete	contig_1:3175797-3176486
BMIABBIL_02838		2970420	2971133	complete	contig_1:3176555-3177268
BMIABBIL_02839		2971271	2971489	complete	contig_1:3177406-3177624
BMIABBIL_02840		2971597	2972637	complete	contig_1:3177732-3178772
BMIABBIL_02841		2972669	2973862	complete	contig_1:3178804-3179997
BMIABBIL_02842		2973855	2976014	complete	contig_1:3179990-3182149
BMIABBIL_02843		2976599	2977630	complete	contig_1:3182734-3183765
BMIABBIL_02844		2977637	2978899	complete	contig_1:3183772-3185034
BMIABBIL_02845		2979021	2979956	complete	contig_1:3185156-3186091
BMIABBIL_02846		2979943	2980635	complete	contig_1:3186078-3186770
BMIABBIL_02847		2980764	2982182	complete	contig_1:3186899-3188317
BMIABBIL_02848		2982497	2983258	complete	contig_1:3188632-3189393
BMIABBIL_02849		2983288	2984124	complete	contig_1:3189423-3190259
BMIABBIL_02850		2984411	2985592	complete	contig_1:3190546-3191727
BMIABBIL_02851		2985847	2987076	complete	contig_1:3191982-3193211
BMIABBIL_02852		2987536	2988168	complete	contig_1:3193671-3194303
BMIABBIL_02853		2988250	2988381	complete	contig_1:3194385-3194516
BMIABBIL_02854		2988502	2989311	complete	contig_1:3194637-3195446
BMIABBIL_02855		2989304	2989786	complete	contig_1:3195439-3195921
BMIABBIL_02856		2989819	2989959	complete	contig_1:3195954-3196094
BMIABBIL_02857		2989935	2990360	complete	contig_1:3196070-3196495
BMIABBIL_02869		2998034	2998828	complete	contig_1:3220139-3220933
BMIABBIL_02870		2998984	2999057	complete	contig_1:3221089-3221162
BMIABBIL_02871		2999136	2999891	complete	contig_1:3221241-3221996
BMIABBIL_02872		3000306	3002603	complete	contig_1:3222411-3224708
BMIABBIL_02873		3002614	3003492	complete	contig_1:3224719-3225597
BMIABBIL_02874		3003489	3003968	complete	contig_1:3225594-3226073
BMIABBIL_02875		3004008	3005786	complete	contig_1:3226113-3227891
BMIABBIL_02876		3006265	3007452	complete	contig_1:3228370-3229557
BMIABBIL_02877		3007510	3008706	complete	contig_1:3229615-3230811
BMIABBIL_02878		3008764	3009975	complete	contig_1:3230869-3232080
BMIABBIL_02879		3010028	3011413	complete	contig_1:3232133-3233518
BMIABBIL_02880		3011461	3012393	complete	contig_1:3233566-3234498
BMIABBIL_02881		3012614	3014239	complete	contig_1:3234719-3236344
BMIABBIL_02882		3014287	3015057	complete	contig_1:3236392-3237162
BMIABBIL_02883		3015160	3015738	complete	contig_1:3237265-3237843
BMIABBIL_02884		3016060	3019158	complete	contig_1:3238165-3241263
BMIABBIL_02885		3019161	3020489	complete	contig_1:3241266-3242594
BMIABBIL_02886		3020540	3021319	complete	contig_1:3242645-3243424
BMIABBIL_02887		3021316	3024186	complete	contig_1:3243421-3246291
BMIABBIL_02888		3024351	3025751	complete	contig_1:3246456-3247856
BMIABBIL_02889		3025769	3027085	complete	contig_1:3247874-3249190
BMIABBIL_02890		3027121	3028488	complete	contig_1:3249226-3250593
BMIABBIL_02891		3028524	3029012	complete	contig_1:3250629-3251117
BMIABBIL_02892		3029012	3030931	complete	contig_1:3251117-3253036
BMIABBIL_02893		3031367	3032815	complete	contig_1:3253472-3254920
BMIABBIL_02894		3032817	3032942	complete	contig_1:3254922-3255047
BMIABBIL_02895		3033065	3033613	complete	contig_1:3255170-3255718
BMIABBIL_02896		3033657	3035174	complete	contig_1:3255762-3257279
BMIABBIL_02897		3035184	3036065	complete	contig_1:3257289-3258170
BMIABBIL_02898		3036373	3038106	complete	contig_1:3258478-3260211
BMIABBIL_02899		3038112	3038822	complete	contig_1:3260217-3260927
BMIABBIL_02900		3038847	3039743	complete	contig_1:3260952-3261848
BMIABBIL_02901		3039855	3040376	complete	contig_1:3261960-3262481
BMIABBIL_02902		3040416	3040823	complete	contig_1:3262521-3262928
BMIABBIL_02903		3040804	3041070	complete	contig_1:3262909-3263175
BMIABBIL_02904		3041313	3042293	complete	contig_1:3263418-3264398
BMIABBIL_02905		3042489	3043148	complete	contig_1:3264594-3265253
BMIABBIL_02906		3043312	3043623	complete	contig_1:3265417-3265728
BMIABBIL_02907		3043668	3045101	partial	contig_1:3265773-3267154
BMIABBIL_02909		3046168	3049041	complete	contig_1:3267327-3270200
BMIABBIL_02910		3049160	3049549	complete	contig_1:3270319-3270708
BMIABBIL_02911		3049573	3050667	complete	contig_1:3270732-3271826
BMIABBIL_02912		3051115	3052317	complete	contig_1:3272274-3273476
BMIABBIL_02913		3052340	3053518	complete	contig_1:3273499-3274677
BMIABBIL_02914		3053515	3054840	complete	contig_1:3274674-3275999
BMIABBIL_02915		3054866	3055444	complete	contig_1:3276025-3276603
BMIABBIL_02916		3055612	3055941	complete	contig_1:3276771-3277100
BMIABBIL_02917		3056187	3056789	complete	contig_1:3277346-3277948
BMIABBIL_02918		3057178	3058410	complete	contig_1:3278337-3279569
BMIABBIL_02919		3058666	3059325	complete	contig_1:3279825-3280484
BMIABBIL_02920		3059381	3059611	partial	contig_1:3280540-3280732
BMIABBIL_02921		3059753	3060646	complete	contig_1:3283901-3284794
BMIABBIL_02922		3060850	3062994	complete	contig_1:3284998-3287142
BMIABBIL_02923		3062987	3063982	complete	contig_1:3287135-3288130
BMIABBIL_02924		3063993	3064778	complete	contig_1:3288141-3288926
BMIABBIL_02925		3064802	3066280	complete	contig_1:3288950-3290428
BMIABBIL_02926		3066277	3067173	complete	contig_1:3290425-3291321
