# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_5	cds	149550	151019	+	GJAFJC_02654	910.0	0.0	1.0	0.950	1.0	UniRef:UniRef50_D3GU96
contig_5	cds	151040	151621	-	GJAFJC_02655	237.0	2.5e-78	1.0	0.990	0.591	UniRef:UniRef50_A0A068QZ51
contig_5	cds	151840	152910	+	GJAFJC_02656	660.0	6.0e-240	0.992	0.901	0.929	UniRef:UniRef50_P0A7F9
contig_5	cds	152966	154093	+	GJAFJC_02657	589.0	6.3e-211	0.992	0.875	0.739	UniRef:UniRef50_Q9HXH9
contig_5	cds	154116	154448	+	GJAFJC_02658	189.0	1.3e-61	1.0	0.833	0.864	UniRef:UniRef50_P57234
contig_5	cds	154509	156323	+	GJAFJC_02659	894.0	0.0	0.937	0.867	0.834	UniRef:UniRef50_P0AG90
contig_5	cds	156334	157305	+	GJAFJC_02660	536.0	2.0e-192	1.0	1.0	0.848	UniRef:UniRef50_A0A0J1H7N9
contig_5	cds	157434	157781	+	GJAFJC_02661	246.0	2.0e-86	1.0	1.0	1.0	BlastRules:WP_000974813
contig_5	cds	157819	158703	-	GJAFJC_02662	632.0	1.4e-233	1.0	1.0	1.0	BlastRules:WP_001295328
contig_5	cds	159002	159541	-	GJAFJC_02663	251.0	3.0e-84	0.983	0.921	0.744	UniRef:UniRef50_A0A090VTP6
contig_5	cds	159692	160141	+	GJAFJC_02664	219.0	1.9e-72	0.987	0.870	0.714	UniRef:UniRef50_A0A520MCV7
contig_5	cds	160145	161248	+	GJAFJC_02665	719.0	9.4e-263	0.997	0.910	0.978	UniRef:UniRef50_P25539
contig_5	cds	161337	161807	+	GJAFJC_02666	292.0	5.5e-101	1.0	0.830	1.0	UniRef:UniRef50_P66038
contig_5	cds	161827	162246	+	GJAFJC_02667	214.0	1.0e-70	1.0	0.908	0.791	UniRef:UniRef50_Q0VMI0
contig_5	cds	162324	163301	+	GJAFJC_02668	563.0	3.8e-202	0.997	0.876	0.830	UniRef:UniRef50_P0AGG0
contig_5	cds	163279	163794	+	GJAFJC_02669	301.0	2.5e-104	0.936	0.838	0.819	UniRef:UniRef50_P18200
contig_5	cds	163971	165542	-	GJAFJC_02670	802.0	9.7e-291	1.031	1.0	0.842	UniRef:UniRef50_A0A9Q6ZFC8
contig_5	cds	165773	166747	-	GJAFJC_02671	644.0	2.7e-237	1.0	1.0	0.997	BlastRules:WP_001199800
contig_5	cds	166802	168664	-	GJAFJC_02672	1033.0	0.0	1.111	0.999	0.749	UniRef:UniRef50_P77488
contig_5	cds	168689	169588	-	GJAFJC_02673	442.0	9.6e-157	0.853	1.0	0.894	UniRef:UniRef50_A0A447U8U7
contig_5	cds	169588	169830	-	GJAFJC_02674	131.0	6.9e-40	1.0	0.920	0.875	UniRef:UniRef50_Q7VLU0
contig_5	cds	170036	171484	+	GJAFJC_02675	795.0	3.6e-288	1.0	0.872	0.826	UniRef:UniRef50_P77718
contig_5	cds	171538	172128	-	GJAFJC_02676	237.0	5.6e-78	1.005	0.872	0.619	UniRef:UniRef50_A0A7S4LVP5
contig_5	cds	172091	173002	-	GJAFJC_02677	407.0	1.4e-141	0.977	0.855	0.666	UniRef:UniRef50_P0A9J4
contig_5	cds	173170	173661	+	GJAFJC_02678	308.0	2.0e-109	1.0	1.0	1.0	BlastRules:WP_001138904
contig_5	cds	173789	175153	-	GJAFJC_02679	730.0	2.0e-263	0.993	0.848	0.823	UniRef:UniRef50_P77726
contig_5	cds	175302	176192	-	GJAFJC_02680	460.0	5.2e-164	0.818	1.0	0.963	UniRef:UniRef50_A0A3S4HY77
contig_5	cds	176204	176533	-	GJAFJC_02681	213.0	5.0e-71	1.0	0.801	1.0	UniRef:UniRef50_F0KHU8
contig_5	cds	176533	177147	-	GJAFJC_02682	356.0	5.3e-125	1.015	1.0	0.841	UniRef:UniRef50_H6Q5G4
contig_5	cds	177137	179128	-	GJAFJC_02683	903.0	0.0	0.982	0.976	0.670	UniRef:UniRef50_A0A363RR81
contig_5	cds	179150	180097	-	GJAFJC_02684	404.0	3.8e-140	0.997	0.905	0.643	UniRef:UniRef50_A0A345P4Z2
contig_5	cds	180557	182032	-	GJAFJC_02685	663.0	2.4e-236	0.927	0.855	0.723	UniRef:UniRef50_P0AE16
contig_5	cds	182076	182654	-	GJAFJC_02686	332.0	1.7e-115	1.0	0.817	0.901	UniRef:UniRef50_A0A090V5P2
contig_5	cds	182962	183276	+	GJAFJC_02687	113.0	8.2e-32	0.981	0.810	0.549	UniRef:UniRef50_Q56585
contig_5	cds	183620	184918	+	GJAFJC_02688	419.0	1.3e-142	0.988	0.941	0.508	UniRef:UniRef50_Q2SK37
contig_5	cds	185164	185787	+	GJAFJC_02689	295.0	4.0e-101	0.870	0.942	0.828	UniRef:UniRef50_A0A377AYX4
contig_5	cds	185913	187187	+	GJAFJC_02690	602.0	9.9e-215	0.969	0.895	0.737	UniRef:UniRef50_Q1QVW2
contig_5	ncRNA	187208	187303	-	GJAFJC_02691	106.8	3.9e-17	-	-	-	RFAM:RF02029
contig_5	cds	187375	189729	+	GJAFJC_02692	1027.0	0.0	0.977	0.956	0.695	UniRef:UniRef50_B0TZA7
contig_5	cds	189938	190210	+	GJAFJC_02693	97.4	4.7e-26	0.967	0.813	0.586	UniRef:UniRef50_C1DGL7
contig_5	cds	190402	192273	+	GJAFJC_02694	742.0	4.9e-262	0.994	0.821	0.690	UniRef:UniRef50_P0ADY1
contig_5	cds	192424	192795	+	GJAFJC_02695	193.0	7.4e-63	1.008	0.844	0.887	UniRef:UniRef50_P0AAR8
contig_5	cds	192889	193287	+	GJAFJC_02696	257.0	2.6e-90	1.0	1.0	0.992	BlastRules:WP_001194534
contig_5	cds	193339	194034	-	GJAFJC_02697	324.0	1.1e-111	1.0	0.996	0.680	UniRef:UniRef50_W0P0R1
contig_5	cds	194099	195799	-	GJAFJC_02698	961.0	0.0	0.998	0.950	0.807	UniRef:UniRef50_P46890
contig_5	cds	195899	196717	+	GJAFJC_02699	491.0	7.0e-176	0.901	0.822	0.984	UniRef:UniRef50_A0A485B2X5
contig_5	cds	196870	197328	+	GJAFJC_02700	303.0	4.1e-108	1.0	1.0	1.0	BlastRules:WP_000884589
contig_5	cds	197358	199130	+	GJAFJC_02701	823.0	4.9e-299	0.802	0.998	0.896	UniRef:UniRef50_A0A376VLX3
contig_5	cds	199123	200904	+	GJAFJC_02702	971.0	0.0	1.0	0.921	0.867	UniRef:UniRef50_P0AAG5
contig_5	cds	201085	201423	+	GJAFJC_02703	158.0	2.0e-49	1.027	0.816	0.670	UniRef:UniRef50_A0A2D4VJR3
contig_5	cds	201453	202739	+	GJAFJC_02704	529.0	8.5e-186	0.939	0.876	0.657	UniRef:UniRef50_A0A380APN2
contig_5	cds	202788	203648	-	GJAFJC_02705	368.0	8.8e-127	0.997	0.925	0.635	UniRef:UniRef50_A0A2C6DMS5
contig_5	cds	203866	204438	+	GJAFJC_02706	280.0	2.0e-95	1.005	0.936	0.822	UniRef:UniRef50_P77717
contig_5	cds	204469	204780	-	GJAFJC_02707	-	-	-	-	-	-
contig_5	ncRNA	204943	205039	+	GJAFJC_02708	67.7	3.7e-11	-	-	-	RFAM:RF00169
contig_5	cds	205159	205512	+	GJAFJC_02709	236.0	5.8e-80	1.0	0.830	1.0	UniRef:UniRef50_P0AAQ6
contig_5	cds	205554	207104	-	GJAFJC_02710	1023.0	0.0	1.0	1.0	0.988	BlastRules:WP_001310610
contig_5	cds	207268	207738	-	GJAFJC_02711	228.0	1.4e-75	0.904	0.801	0.801	UniRef:UniRef50_P0AAS0
contig_5	cds	207854	208405	-	GJAFJC_02712	335.0	4.8e-117	1.0	0.821	0.973	UniRef:UniRef50_P77791
contig_5	cds	208577	208795	-	GJAFJC_02713	143.0	6.3e-45	1.0	0.837	0.972	UniRef:UniRef50_Q7CR17
contig_5	cds	208821	209195	-	GJAFJC_02714	154.0	6.4e-48	0.903	0.991	0.643	UniRef:UniRef50_A0A7G2IKV2
contig_5	cds	209741	212890	-	GJAFJC_02715	1976.0	0.0	1.0	1.0	0.999	BlastRules:WP_001132469
contig_5	cds	212913	214106	-	GJAFJC_02716	742.0	2.2e-273	1.0	1.0	0.997	BlastRules:WP_001039202
contig_5	cds	214248	214895	+	GJAFJC_02717	415.0	3.0e-150	1.0	1.0	0.986	BlastRules:WP_000101745
contig_5	cds	215023	218385	+	GJAFJC_02718	1874.0	0.0	0.999	0.812	0.885	UniRef:UniRef50_P77338
contig_5	cds	218424	218588	-	GJAFJC_02719	62.4	2.2e-13	1.0	0.915	0.648	UniRef:UniRef50_P45807
contig_5	cds	218602	219129	-	GJAFJC_02720	316.0	6.0e-110	0.989	0.920	0.977	UniRef:UniRef50_P23862
contig_5	cds	219199	219576	+	GJAFJC_02721	150.0	3.8e-46	0.920	0.878	0.626	UniRef:UniRef50_P0AAR5
contig_5	cds	219729	220280	+	GJAFJC_02722	297.0	4.5e-102	1.0	0.847	0.820	UniRef:UniRef50_Q8ZC94
contig_5	cds	220409	222340	+	GJAFJC_02723	961.0	0.0	0.994	0.839	0.803	UniRef:UniRef50_A0A089RJ49
contig_5	ncRNA-region	221673	221737	+	-	96.9	1.2e-16	-	-	-	RFAM:RF00382
contig_5	cds	222393	222722	+	GJAFJC_02724	160.0	1.6e-50	1.0	0.901	0.752	UniRef:UniRef50_Q12LL6
contig_5	cds	222722	223327	+	GJAFJC_02725	301.0	4.8e-103	1.149	0.996	0.675	UniRef:UniRef50_P0A7H6
contig_5	cds	223437	225311	+	GJAFJC_02726	898.0	0.0	0.997	0.931	0.733	UniRef:UniRef50_P44516
contig_5	cds	225492	226136	+	GJAFJC_02727	278.0	2.7e-93	1.0	0.823	0.636	UniRef:UniRef50_P0A0U7
contig_5	cds	226268	227230	+	GJAFJC_02728	593.0	2.5e-214	0.997	0.894	0.900	UniRef:UniRef50_P23871
contig_5	cds	227227	228186	-	GJAFJC_02729	407.0	1.1e-140	0.987	0.833	0.629	UniRef:UniRef50_P23872
contig_5	cds	228338	229642	+	GJAFJC_02730	884.0	0.0	1.0	1.0	1.0	BlastRules:WP_000671574
contig_5	ncRNA	229660	229737	+	GJAFJC_02731	81.1	4.2e-12	-	-	-	RFAM:RF02564
contig_5	cds	229772	231448	-	GJAFJC_02732	1008.0	0.0	1.0	0.951	0.998	UniRef:UniRef50_P39830
contig_5	cds	231686	232906	-	GJAFJC_02733	755.0	2.8e-278	1.0	1.0	0.998	BlastRules:WP_001251608
contig_5	cds	233124	234776	+	GJAFJC_02734	1098.0	0.0	1.0	1.0	0.991	BlastRules:WP_000771748
contig_5	cds	234813	235292	-	GJAFJC_02735	285.0	6.5e-98	1.0	0.855	0.893	UniRef:UniRef50_P45202
contig_5	ncRNA	235414	235497	+	GJAFJC_02736	81.0	4.9e-12	-	-	-	RFAM:RF00368
contig_5	cds	235496	236290	-	GJAFJC_02737	448.0	1.7e-159	1.0	1.0	0.833	UniRef:UniRef50_S5MSS4
contig_5	cds	236462	238966	-	GJAFJC_02738	1516.0	0.0	0.986	0.970	0.985	UniRef:UniRef50_Q59385
contig_5	cds	239229	240161	+	GJAFJC_02739	358.0	2.7e-122	0.997	0.942	0.583	UniRef:UniRef50_P77454
contig_5	cds	240164	241456	+	GJAFJC_02740	778.0	2.0e-284	0.998	0.986	0.995	UniRef:UniRef50_P77400
contig_5	cds	241794	243149	+	GJAFJC_02741	449.0	1.0e-153	0.938	0.920	0.539	UniRef:UniRef50_B7LJF7
contig_5	cds	243258	264035	+	GJAFJC_02742	11704.0	0.0	1.044	1.0	0.921	UniRef:UniRef50_A0A2S8JZU8
contig_5	cds	264039	266201	+	GJAFJC_02743	815.0	8.9e-289	0.988	0.915	0.598	UniRef:UniRef50_A0A1G8FJX4
contig_5	cds	266198	267373	+	GJAFJC_02744	499.0	1.8e-174	0.969	0.815	0.670	UniRef:UniRef50_A0A093VJM3
contig_5	cds	267370	267777	+	GJAFJC_02745	240.0	4.5e-81	0.985	0.842	0.887	UniRef:UniRef50_P0A9G4
contig_5	cds	267781	267984	-	GJAFJC_02746	125.0	8.5e-38	1.0	0.859	1.0	UniRef:UniRef50_A0AAJ3P058
contig_5	cds	267981	268403	-	GJAFJC_02747	-	-	-	-	-	-
contig_5	cds	268457	270241	-	GJAFJC_02748	673.0	8.6e-236	1.207	1.0	0.798	UniRef:UniRef50_W1WZT3
contig_5	cds	270608	270970	+	GJAFJC_02749	175.0	2.1e-56	0.900	0.973	0.741	UniRef:UniRef50_L0M7I4
contig_5	ncRNA	271028	271105	-	GJAFJC_02750	72.0	2.0e-10	-	-	-	RFAM:RF02564
contig_5	cds	271155	271613	-	GJAFJC_02751	231.0	5.8e-77	0.934	0.840	0.761	UniRef:UniRef50_P0AAS3
contig_5	cds	271610	272527	-	GJAFJC_02752	308.0	7.1e-103	1.0	0.974	0.682	UniRef:UniRef50_P0DKS0
contig_5	cds	272673	273350	+	GJAFJC_02753	290.0	7.2e-98	0.973	0.890	0.648	UniRef:UniRef50_P77279
contig_5	cds	273337	274116	+	GJAFJC_02754	407.0	5.0e-143	0.992	0.918	0.856	UniRef:UniRef50_A0A0A7FTF0
contig_5	cds	274179	275033	-	GJAFJC_02755	540.0	2.5e-197	1.0	1.0	0.996	BlastRules:WP_001300573
contig_5	cds	275094	275864	-	GJAFJC_02756	508.0	2.0e-185	1.0	0.952	0.996	BlastRules:WP_000148959
contig_5	cds	275893	276486	-	GJAFJC_02757	350.0	7.2e-123	0.985	0.902	0.876	UniRef:UniRef50_A0A4P8YI04
contig_5	cds	276487	277173	+	GJAFJC_02758	291.0	3.1e-99	1.0	1.253	0.702	UniRef:UniRef50_A0A484ZC43
contig_5	cds	277170	279584	+	GJAFJC_02759	1271.0	0.0	0.998	0.998	0.796	UniRef:UniRef50_A0A076LKE1
contig_5	ncRNA	279622	279664	-	GJAFJC_02760	40.4	6.9e-05	-	-	-	RFAM:RF02751
contig_5	ncRNA	280039	280127	+	GJAFJC_02761	53.6	5.8e-07	-	-	-	RFAM:RF02891
contig_5	cds	280189	281283	-	GJAFJC_02762	464.0	1.8e-161	1.003	0.847	0.638	UniRef:UniRef50_P33667
contig_5	cds	281352	282278	-	GJAFJC_02763	587.0	1.2e-212	1.078	1.0	0.916	UniRef:UniRef50_P0ACR0
contig_5	cds	282508	282990	+	GJAFJC_02764	239.0	4.9e-80	0.963	0.917	0.695	UniRef:UniRef50_Q9S4Y6
contig_5	cds	283068	283883	+	GJAFJC_02765	520.0	1.6e-187	0.996	0.944	0.996	UniRef:UniRef50_P0ACN4
contig_5	cds	283973	285754	+	GJAFJC_02766	801.0	1.0e-287	0.992	0.925	0.687	UniRef:UniRef50_P0AEP7
contig_5	cds	285767	286543	+	GJAFJC_02767	448.0	1.3e-159	1.019	1.0	0.817	UniRef:UniRef50_B5R642
contig_5	cds	286643	287521	+	GJAFJC_02768	359.0	9.9e-123	0.990	0.853	0.647	UniRef:UniRef50_A0A0B6RTV4
contig_5	cds	287691	289145	+	GJAFJC_02769	837.0	3.7e-306	0.973	0.973	0.900	UniRef:UniRef50_Q765R5
contig_5	cds	289289	290269	+	GJAFJC_02770	645.0	1.5e-237	1.0	1.0	0.994	IS:IS5
contig_5	cds	290533	291765	+	GJAFJC_02771	786.0	1.3e-289	1.0	0.905	0.915	VFDB:VFG049120
contig_5	cds	291822	293123	+	GJAFJC_02772	483.0	1.6e-167	0.995	0.964	0.582	UniRef:UniRef50_P77328
contig_5	cds	293145	294290	+	GJAFJC_02773	432.0	3.9e-149	0.990	0.931	0.618	UniRef:UniRef50_A0A084IUB2
contig_5	ncRNA	294347	294413	+	GJAFJC_02774	85.0	1.0e-12	-	-	-	RFAM:RF02068
contig_5	cds	294420	295205	-	GJAFJC_02775	320.0	5.1e-109	1.0	0.953	0.571	UniRef:UniRef50_A0A0F7D276
contig_5	cds	295216	296451	-	GJAFJC_02776	815.0	3.3e-299	1.085	1.0	0.910	UniRef:UniRef50_P77425
contig_5	cds	296473	297522	-	GJAFJC_02777	395.0	2.9e-135	0.994	0.906	0.550	UniRef:UniRef50_P77555
contig_5	cds	297839	299506	+	GJAFJC_02778	616.0	5.4e-216	1.002	0.954	0.601	UniRef:UniRef50_Q47208
contig_5	cds	299516	300775	+	GJAFJC_02779	526.0	2.3e-185	0.964	0.993	0.624	UniRef:UniRef50_Q32JL8
contig_5	cds	300786	301601	+	GJAFJC_02780	362.0	1.2e-124	0.993	0.885	0.658	UniRef:UniRef50_P0AAS5
contig_5	cds	301598	302491	+	GJAFJC_02781	560.0	1.5e-202	1.0	0.993	0.976	UniRef:UniRef50_A0A377DVY6
contig_5	cds	302618	303685	-	GJAFJC_02782	613.0	5.3e-221	0.944	0.825	0.899	UniRef:UniRef50_P09029
contig_5	cds	303682	304191	-	GJAFJC_02783	268.0	5.0e-91	0.982	0.843	0.843	UniRef:UniRef50_Q87KE1
contig_5	cds	304309	305031	-	GJAFJC_02784	399.0	2.5e-141	0.854	1.0	0.971	UniRef:UniRef50_A0A376KYX1
contig_5	cds	305034	305528	-	GJAFJC_02785	215.0	1.5e-70	0.994	0.976	0.644	UniRef:UniRef50_I2BBH8
contig_5	cds	305702	307087	+	GJAFJC_02786	756.0	6.8e-274	1.002	0.911	0.807	UniRef:UniRef50_P59421
contig_5	cds	307123	307644	-	GJAFJC_02787	330.0	1.1e-115	1.0	1.0	0.884	UniRef:UniRef50_A0A0H2V5N8
contig_5	cds	307752	307964	-	GJAFJC_02788	139.0	1.9e-43	1.0	0.824	1.0	UniRef:UniRef50_A0A354DRN4
contig_5	cds	307966	308832	-	GJAFJC_02789	445.0	1.6e-158	0.854	1.065	0.939	UniRef:UniRef50_A0A484Z9D6
contig_5	cds	309303	309845	+	GJAFJC_02790	225.0	9.8e-74	1.050	0.892	0.661	UniRef:UniRef50_P0ABW5
contig_5	cds	310065	310757	+	GJAFJC_02791	352.0	6.2e-122	0.957	0.818	0.805	UniRef:UniRef50_P77249
contig_5	cds	310788	313397	+	GJAFJC_02792	1718.0	0.0	0.992	0.972	0.983	UniRef:UniRef50_A0A750VLE3
contig_5	cds	313410	314417	+	GJAFJC_02793	363.0	1.1e-123	1.0	0.988	0.579	UniRef:UniRef50_A8AJR9
contig_5	cds	314428	314943	+	GJAFJC_02794	343.0	1.1e-120	1.0	0.826	0.988	UniRef:UniRef50_P38052
contig_5	cds	314946	315578	-	GJAFJC_02795	404.0	2.0e-143	1.0	0.909	0.995	UniRef:UniRef50_P0AEL8
contig_5	tRNA	315821	315897	+	GJAFJC_02796	86.6	-	-	-	-	-
contig_5	cds	315913	317076	-	GJAFJC_02797	771.0	7.6e-282	1.0	0.838	0.995	UniRef:UniRef50_P24218
contig_5	cds	317275	317553	-	GJAFJC_02798	194.0	1.3e-64	1.0	1.0	0.989	UniRef:UniRef50_A0A0H3CGR9
contig_5	cds	317601	317819	-	GJAFJC_02799	108.0	2.0e-31	0.833	0.896	0.817	UniRef:UniRef50_UPI0022E14966
contig_5	cds	317912	318133	-	GJAFJC_02800	134.0	2.1e-41	0.932	0.919	1.0	UniRef:UniRef50_A0A384LK57
contig_5	cds	318210	318401	-	GJAFJC_02801	112.0	5.3e-33	0.984	0.805	0.935	UniRef:UniRef50_A0A140N9D1
contig_5	cds	318374	318556	-	GJAFJC_02802	96.3	9.8e-27	0.867	0.929	0.923	UniRef:UniRef50_A0A2W6NYZ0
contig_5	cds	318553	319233	-	GJAFJC_02803	452.0	7.7e-162	0.982	0.813	0.986	UniRef:UniRef50_P03697
contig_5	cds	319230	320015	-	GJAFJC_02804	505.0	5.6e-182	0.973	0.904	0.988	UniRef:UniRef50_P03698
contig_5	cds	320021	320317	-	GJAFJC_02805	186.0	3.3e-61	1.020	1.0	0.960	UniRef:UniRef50_A0A376WZY7
contig_5	cds	320393	320599	-	GJAFJC_02806	140.0	1.1e-43	0.971	0.825	0.985	UniRef:UniRef50_L0M6Z7
contig_5	cds	321082	322014	-	GJAFJC_02807	453.0	4.1e-160	0.997	0.997	0.725	UniRef:UniRef50_A0A2X6EJD7
contig_5	cds	322011	322484	-	GJAFJC_02808	199.0	2.3e-64	1.0	0.981	0.586	UniRef:UniRef50_A0A2X5M6Z3
contig_5	cds	322566	323321	-	GJAFJC_02809	351.0	8.2e-122	0.884	0.914	0.811	UniRef:UniRef50_A0A830ZEK4
contig_5	cds	323360	323590	+	GJAFJC_02810	-	-	-	-	-	-
contig_5	cds	323660	324199	+	GJAFJC_02811	337.0	5.7e-118	1.0	0.909	0.961	UniRef:UniRef50_A0A836N779
contig_5	cds	324211	325215	+	GJAFJC_02812	637.0	3.0e-231	1.090	0.986	0.887	UniRef:UniRef50_A0AAN1AGT4
contig_5	cds	325212	325913	+	GJAFJC_02813	451.0	2.2e-161	1.0	0.910	0.979	UniRef:UniRef50_A0A085AR24
contig_5	cds	325910	326212	+	GJAFJC_02814	177.0	1.6e-57	1.020	0.836	0.922	UniRef:UniRef50_P75718
contig_5	cds	326461	327963	-	GJAFJC_02815	430.0	1.8e-144	0.952	0.888	0.578	UniRef:UniRef50_U3B5I3
contig_5	ncRNA	328547	328619	+	GJAFJC_02816	58.8	1.3e-08	-	-	-	RFAM:RF01394
contig_5	ncRNA	328644	328729	+	GJAFJC_02817	74.8	4.6e-12	-	-	-	RFAM:RF01695
contig_5	cds	328776	329384	+	GJAFJC_02818	261.0	3.3e-87	0.985	0.819	0.618	UniRef:UniRef50_A0AAN3Q4C1
contig_5	cds	329623	330129	+	GJAFJC_02819	317.0	7.1e-111	0.994	0.954	0.964	UniRef:UniRef50_A0A0P7PYM6
contig_5	cds	330324	330779	+	GJAFJC_02820	309.0	2.8e-110	1.0	1.0	0.967	BlastRules:WP_001054340
contig_5	cds	330779	330949	+	GJAFJC_02821	72.8	2.1e-17	0.929	0.800	0.673	UniRef:UniRef50_Q47270
contig_5	cds	330942	331232	+	GJAFJC_02822	127.0	1.1e-37	0.948	0.867	0.692	UniRef:UniRef50_Q9AZ11
contig_5	cds	331229	331591	+	GJAFJC_02823	194.0	2.8e-63	1.0	0.845	0.758	UniRef:UniRef50_P0AG74
contig_5	cds	331814	332197	+	GJAFJC_02824	263.0	6.5e-93	1.0	1.0	0.992	BlastRules:WP_001204791
contig_5	cds	332387	333469	-	GJAFJC_02825	577.0	1.6e-206	0.967	0.866	0.816	UniRef:UniRef50_A0A0U1I8B8
contig_5	cds	334043	334258	+	GJAFJC_02826	147.0	1.3e-48	1.0	1.0	1.0	BlastRules:WP_000839596
contig_5	cds	334258	334755	+	GJAFJC_02827	305.0	3.3e-106	0.964	0.909	0.925	UniRef:UniRef50_A7MWB5
contig_5	cds	334752	335219	+	GJAFJC_02828	236.0	7.5e-79	1.0	0.852	0.813	UniRef:UniRef50_A0A482JA66
contig_5	cds	335207	335359	+	GJAFJC_02829	-	-	-	-	-	-
contig_5	cds	335576	336556	-	GJAFJC_02830	645.0	1.5e-237	1.0	1.0	0.994	IS:IS5
contig_5	cds	336958	337503	+	GJAFJC_02831	345.0	1.8e-123	1.0	1.0	0.989	BlastRules:WP_000453566
contig_5	cds	337478	339403	+	GJAFJC_02832	1153.0	0.0	0.922	0.821	0.932	UniRef:UniRef50_A0A8E0KVR7
contig_5	cds	339400	339606	+	GJAFJC_02833	130.0	7.3e-40	1.0	0.829	0.985	UniRef:UniRef50_P68660
contig_5	cds	339603	341204	+	GJAFJC_02834	1040.0	0.0	0.991	0.877	0.983	UniRef:UniRef50_P03710
contig_5	cds	341185	342516	+	GJAFJC_02835	697.0	8.5e-253	0.941	1.069	0.921	UniRef:UniRef50_A0A376U5G5
contig_5	cds	342526	342858	+	GJAFJC_02836	157.0	2.0e-49	1.0	1.0	0.727	UniRef:UniRef50_O64321
contig_5	cds	342914	343939	+	GJAFJC_02837	521.0	1.0e-186	0.818	1.0	0.946	UniRef:UniRef50_I6D2F8
contig_5	cds	343981	344376	+	GJAFJC_02838	214.0	7.5e-71	1.038	0.829	0.882	UniRef:UniRef50_P03709
contig_5	cds	344388	344741	+	GJAFJC_02839	169.0	9.8e-54	1.0	0.975	0.650	UniRef:UniRef50_A0A0L0AQS8
contig_5	cds	344753	345331	+	GJAFJC_02840	304.0	2.7e-104	1.255	1.0	0.743	UniRef:UniRef50_P03731
contig_5	cds	345328	345723	+	GJAFJC_02841	259.0	5.9e-89	0.977	0.883	0.992	UniRef:UniRef50_A0A2W8GUB5
contig_5	cds	345731	346471	+	GJAFJC_02842	347.0	2.0e-119	1.175	0.976	0.647	UniRef:UniRef50_P03733
contig_5	cds	346487	346909	+	GJAFJC_02843	229.0	8.8e-77	0.900	0.881	0.921	UniRef:UniRef50_A0AAE9TR55
contig_5	cds	346891	347325	+	GJAFJC_02844	236.0	7.8e-80	0.861	0.899	0.944	UniRef:UniRef50_A0A376ZSQ5
contig_5	cds	347318	349873	+	GJAFJC_02845	1493.0	0.0	1.054	1.0	0.929	UniRef:UniRef50_A0AAP9AYI4
contig_5	cds	349870	350199	+	GJAFJC_02846	207.0	3.8e-69	0.991	0.915	0.907	UniRef:UniRef50_A0AAE9Q2T3
contig_5	cds	350199	350897	+	GJAFJC_02847	446.0	4.9e-159	1.164	1.0	0.837	UniRef:UniRef50_UPI000EAE8524
contig_5	cds	350903	351646	+	GJAFJC_02848	501.0	2.2e-180	1.142	1.0	0.844	UniRef:UniRef50_A0A377CYT1
contig_5	cds	351643	352215	+	GJAFJC_02849	321.0	2.4e-111	1.0	0.909	0.905	UniRef:UniRef50_A0A8S0FVT3
contig_5	cds	352275	355772	+	GJAFJC_02850	2287.0	0.0	1.0	1.0	0.979	UniRef:UniRef50_A0A979GEN8
contig_5	cds	355833	358202	+	GJAFJC_02851	636.0	4.2e-217	1.023	1.010	0.743	UniRef:UniRef50_A0A653FU05
contig_5	cds	358199	358480	+	GJAFJC_02852	173.0	3.3e-56	1.0	1.0	0.903	UniRef:UniRef50_A0A0H3MLH8
contig_5	cds	358490	359194	+	GJAFJC_02853	-	-	-	-	-	-
contig_5	cds	359205	359498	+	GJAFJC_02854	130.0	4.5e-39	0.969	0.817	0.585	UniRef:UniRef50_A0A6N1X4S9
contig_5	cds	360174	360923	+	GJAFJC_02855	495.0	1.1e-180	1.0	1.0	1.0	BlastRules:WP_000386784
contig_5	cds	361173	362126	-	GJAFJC_02856	645.0	1.1e-237	1.0	1.0	0.997	BlastRules:WP_001201845
contig_5	tRNA	362500	362594	+	GJAFJC_02857	31.7	-	-	-	-	-
contig_5	cds	362640	363401	-	GJAFJC_02858	496.0	3.8e-181	1.0	1.0	0.996	BlastRules:WP_001177471
contig_5	cds	363584	364474	-	GJAFJC_02859	567.0	4.0e-205	0.973	0.900	0.993	UniRef:UniRef50_P37325
contig_5	cds	364475	367447	-	GJAFJC_02860	1950.0	0.0	1.0	1.0	0.990	BlastRules:WP_000662357
contig_5	cds	367434	369671	-	GJAFJC_02861	1430.0	0.0	0.984	0.831	0.988	UniRef:UniRef50_P0AFA5
contig_5	cds	370008	370544	-	GJAFJC_02862	-	-	-	-	-	-
contig_5	cds	370609	371037	-	GJAFJC_02863	179.0	8.0e-57	0.972	0.847	0.630	UniRef:UniRef50_A0A0P7NEM1
contig_5	cds	371065	371511	-	GJAFJC_02864	273.0	5.0e-94	1.0	0.908	0.912	UniRef:UniRef50_S6VW15
contig_5	cds	371623	371742	+	GJAFJC_02865	-	-	-	-	-	-
contig_5	cds	371842	372084	-	GJAFJC_02866	-	-	-	-	-	-
contig_5	cds	372332	373468	-	GJAFJC_02867	753.0	1.3e-278	1.0	1.0	0.984	IS:ISEc1
