ID or #		Start	End	Type	Contig
BMIABBIL_02391		2504510	2505547	complete	NODE_12_length_221131_cov_26.534877:107877-108914
BMIABBIL_02392		2505547	2506632	complete	NODE_12_length_221131_cov_26.534877:108914-109999
BMIABBIL_02393		2506647	2507894	complete	NODE_12_length_221131_cov_26.534877:110014-111261
BMIABBIL_02394		2507916	2508242	complete	NODE_12_length_221131_cov_26.534877:111283-111609
BMIABBIL_02395		2508461	2509426	complete	NODE_12_length_221131_cov_26.534877:111828-112793
BMIABBIL_02396		2509630	2510886	complete	NODE_12_length_221131_cov_26.534877:112997-114253
BMIABBIL_02397		2511001	2511327	complete	NODE_12_length_221131_cov_26.534877:114368-114694
BMIABBIL_02398		2511468	2512706	complete	NODE_12_length_221131_cov_26.534877:114835-116073
BMIABBIL_02399		2513042	2514244	complete	NODE_12_length_221131_cov_26.534877:116409-117611
BMIABBIL_02402		2515643	2517832	complete	NODE_12_length_221131_cov_26.534877:117659-119848
BMIABBIL_02403		2518041	2518116	complete	NODE_12_length_221131_cov_26.534877:120057-120132
BMIABBIL_02404		2518156	2518231	complete	NODE_12_length_221131_cov_26.534877:120172-120247
BMIABBIL_02405		2518452	2518811	complete	NODE_12_length_221131_cov_26.534877:120468-120827
BMIABBIL_02406		2518834	2519205	complete	NODE_12_length_221131_cov_26.534877:120850-121221
BMIABBIL_02407		2519257	2520672	complete	NODE_12_length_221131_cov_26.534877:121273-122688
BMIABBIL_02408		2520931	2521006	complete	NODE_12_length_221131_cov_26.534877:122947-123022
BMIABBIL_02409		2521051	2521126	complete	NODE_12_length_221131_cov_26.534877:123067-123142
BMIABBIL_02410		2521173	2521248	complete	NODE_12_length_221131_cov_26.534877:123189-123264
BMIABBIL_02411		2521253	2521328	complete	NODE_12_length_221131_cov_26.534877:123269-123344
BMIABBIL_02416		2525930	2526856	complete	NODE_12_length_221131_cov_26.534877:123794-124720
BMIABBIL_02417		2526946	2527944	complete	NODE_12_length_221131_cov_26.534877:124810-125808
BMIABBIL_02418		2527941	2528159	complete	NODE_12_length_221131_cov_26.534877:125805-126023
BMIABBIL_02419		2528161	2530176	complete	NODE_12_length_221131_cov_26.534877:126025-128040
BMIABBIL_02420		2530247	2531233	complete	NODE_12_length_221131_cov_26.534877:128111-129097
BMIABBIL_02421		2531463	2532224	complete	NODE_12_length_221131_cov_26.534877:129327-130088
BMIABBIL_02422		2532409	2533380	complete	NODE_12_length_221131_cov_26.534877:130273-131244
BMIABBIL_02423		2533764	2534021	complete	NODE_12_length_221131_cov_26.534877:131628-131885
BMIABBIL_02424		2534066	2535793	complete	NODE_12_length_221131_cov_26.534877:131930-133657
BMIABBIL_02425		2535834	2536343	complete	NODE_12_length_221131_cov_26.534877:133698-134207
BMIABBIL_02426		2536386	2537237	complete	NODE_12_length_221131_cov_26.534877:134250-135101
BMIABBIL_02427		2537342	2537716	partial	NODE_12_length_221131_cov_26.534877:135206-135579
BMIABBIL_02429		2538672	2539583	complete	NODE_12_length_221131_cov_26.534877:135588-136499
BMIABBIL_02430		2539717	2540814	complete	NODE_12_length_221131_cov_26.534877:136633-137730
BMIABBIL_02431		2540804	2541679	complete	NODE_12_length_221131_cov_26.534877:137720-138595
BMIABBIL_02432		2541679	2542512	complete	NODE_12_length_221131_cov_26.534877:138595-139428
BMIABBIL_02433		2542512	2543528	complete	NODE_12_length_221131_cov_26.534877:139428-140444
BMIABBIL_02434		2543832	2544623	complete	NODE_12_length_221131_cov_26.534877:140615-141406
BMIABBIL_02435		2544752	2545609	complete	NODE_12_length_221131_cov_26.534877:141535-142392
BMIABBIL_02436		2545773	2546669	complete	NODE_12_length_221131_cov_26.534877:142556-143452
BMIABBIL_02437		2546673	2548097	complete	NODE_12_length_221131_cov_26.534877:143456-144880
BMIABBIL_02438		2548102	2549406	complete	NODE_12_length_221131_cov_26.534877:144885-146189
BMIABBIL_02439		2549646	2550545	complete	NODE_12_length_221131_cov_26.534877:146244-147143
BMIABBIL_02440		2550641	2551216	complete	NODE_12_length_221131_cov_26.534877:147239-147814
BMIABBIL_02441		2551277	2551726	complete	NODE_12_length_221131_cov_26.534877:147875-148324
BMIABBIL_02442		2551713	2552138	complete	NODE_12_length_221131_cov_26.534877:148311-148736
BMIABBIL_02443		2552352	2553221	complete	NODE_12_length_221131_cov_26.534877:148950-149819
BMIABBIL_02444		2553225	2554124	complete	NODE_12_length_221131_cov_26.534877:149823-150722
BMIABBIL_02445		2554130	2555182	complete	NODE_12_length_221131_cov_26.534877:150728-151780
BMIABBIL_02446		2555228	2555728	complete	NODE_12_length_221131_cov_26.534877:151826-152326
BMIABBIL_02447		2555741	2556400	complete	NODE_12_length_221131_cov_26.534877:152339-152998
BMIABBIL_02448		2556410	2557297	complete	NODE_12_length_221131_cov_26.534877:153008-153895
BMIABBIL_02449		2557318	2558679	complete	NODE_12_length_221131_cov_26.534877:153916-155277
BMIABBIL_02459		2565481	2566884	complete	NODE_12_length_221131_cov_26.534877:155289-156692
BMIABBIL_02460		2566881	2568107	complete	NODE_12_length_221131_cov_26.534877:156689-157915
BMIABBIL_02461		2568324	2569511	complete	NODE_12_length_221131_cov_26.534877:158132-159319
BMIABBIL_02462		2569501	2570337	complete	NODE_12_length_221131_cov_26.534877:159309-160145
BMIABBIL_02463		2570348	2571751	complete	NODE_12_length_221131_cov_26.534877:160156-161559
BMIABBIL_02464		2571763	2572050	complete	NODE_12_length_221131_cov_26.534877:161571-161858
BMIABBIL_02465		2572157	2572450	complete	NODE_12_length_221131_cov_26.534877:161965-162258
BMIABBIL_02466		2572489	2573505	complete	NODE_12_length_221131_cov_26.534877:162297-163313
BMIABBIL_02467		2573502	2574305	complete	NODE_12_length_221131_cov_26.534877:163310-164113
BMIABBIL_02468		2574302	2575003	complete	NODE_12_length_221131_cov_26.534877:164110-164811
BMIABBIL_02469		2574978	2575457	complete	NODE_12_length_221131_cov_26.534877:164786-165265
BMIABBIL_02470		2575470	2575805	complete	NODE_12_length_221131_cov_26.534877:165278-165613
BMIABBIL_02471		2576098	2578377	complete	NODE_12_length_221131_cov_26.534877:165906-168185
BMIABBIL_02472		2578666	2579616	complete	NODE_12_length_221131_cov_26.534877:168474-169424
BMIABBIL_02473		2579636	2581639	complete	NODE_12_length_221131_cov_26.534877:169444-171447
BMIABBIL_02474		2581734	2582777	complete	NODE_12_length_221131_cov_26.534877:171542-172585
BMIABBIL_02475		2582903	2583478	complete	NODE_12_length_221131_cov_26.534877:172711-173286
BMIABBIL_02476		2583546	2585525	complete	NODE_12_length_221131_cov_26.534877:173354-175333
BMIABBIL_02477		2585731	2587431	complete	NODE_12_length_221131_cov_26.534877:175539-177239
BMIABBIL_02478		2587595	2590708	complete	NODE_12_length_221131_cov_26.534877:177403-180516
BMIABBIL_02479		2591247	2591603	complete	NODE_12_length_221131_cov_26.534877:181055-181411
BMIABBIL_02480		2591607	2592734	complete	NODE_12_length_221131_cov_26.534877:181415-182542
BMIABBIL_02481		2592762	2592962	complete	NODE_12_length_221131_cov_26.534877:182570-182770
BMIABBIL_02482		2593072	2593770	complete	NODE_12_length_221131_cov_26.534877:182880-183578
BMIABBIL_02483		2593844	2595859	complete	NODE_12_length_221131_cov_26.534877:183652-185667
BMIABBIL_02484		2595874	2596737	complete	NODE_12_length_221131_cov_26.534877:185682-186545
BMIABBIL_02485		2596905	2597618	complete	NODE_12_length_221131_cov_26.534877:186713-187426
BMIABBIL_02486		2597690	2597920	complete	NODE_12_length_221131_cov_26.534877:187498-187728
BMIABBIL_02487		2597831	2598865	complete	NODE_12_length_221131_cov_26.534877:187639-188673
BMIABBIL_02488		2598882	2599760	complete	NODE_12_length_221131_cov_26.534877:188690-189568
BMIABBIL_02489		2599906	2600478	complete	NODE_12_length_221131_cov_26.534877:189714-190286
BMIABBIL_02490		2600478	2600948	complete	NODE_12_length_221131_cov_26.534877:190286-190756
BMIABBIL_02491		2601201	2601818	complete	NODE_12_length_221131_cov_26.534877:191009-191626
BMIABBIL_02492		2601818	2603836	complete	NODE_12_length_221131_cov_26.534877:191626-193644
BMIABBIL_02493		2603847	2604794	complete	NODE_12_length_221131_cov_26.534877:193655-194602
BMIABBIL_02494		2604811	2606250	complete	NODE_12_length_221131_cov_26.534877:194619-196058
BMIABBIL_02495		2606262	2606912	complete	NODE_12_length_221131_cov_26.534877:196070-196720
BMIABBIL_02496		2606917	2608497	complete	NODE_12_length_221131_cov_26.534877:196725-198305
BMIABBIL_02497		2608487	2610154	complete	NODE_12_length_221131_cov_26.534877:198295-199962
BMIABBIL_02498		2610164	2610709	complete	NODE_12_length_221131_cov_26.534877:199972-200517
BMIABBIL_02499		2610706	2611464	complete	NODE_12_length_221131_cov_26.534877:200514-201272
BMIABBIL_02500		2611457	2611870	complete	NODE_12_length_221131_cov_26.534877:201265-201678
BMIABBIL_02501		2611900	2613912	complete	NODE_12_length_221131_cov_26.534877:201708-203720
BMIABBIL_02502		2613934	2614782	complete	NODE_12_length_221131_cov_26.534877:203742-204590
BMIABBIL_02503		2614820	2615881	complete	NODE_12_length_221131_cov_26.534877:204628-205689
BMIABBIL_02504		2616094	2617557	complete	NODE_12_length_221131_cov_26.534877:205902-207365
BMIABBIL_02505		2617578	2617937	complete	NODE_12_length_221131_cov_26.534877:207386-207745
BMIABBIL_02506		2618075	2618821	complete	NODE_12_length_221131_cov_26.534877:207883-208629
BMIABBIL_02507		2618871	2620160	complete	NODE_12_length_221131_cov_26.534877:208679-209968
BMIABBIL_02508		2620246	2620872	complete	NODE_12_length_221131_cov_26.534877:210054-210680
BMIABBIL_02509		2621197	2622234	complete	NODE_12_length_221131_cov_26.534877:211005-212042
BMIABBIL_02510		2622234	2622872	complete	NODE_12_length_221131_cov_26.534877:212042-212680
BMIABBIL_02511		2623044	2625110	complete	NODE_12_length_221131_cov_26.534877:212852-214918
BMIABBIL_02512		2625115	2626656	complete	NODE_12_length_221131_cov_26.534877:214923-216464
BMIABBIL_02513		2626695	2628938	complete	NODE_12_length_221131_cov_26.534877:216503-218746
BMIABBIL_02514		2629120	2629272	complete	NODE_12_length_221131_cov_26.534877:218928-219080
BMIABBIL_02515		2629308	2629481	complete	NODE_12_length_221131_cov_26.534877:219116-219289
BMIABBIL_02516		2629795	2630310	complete	NODE_12_length_221131_cov_26.534877:219603-220118
BMIABBIL_02517		2630326	2630865	complete	NODE_12_length_221131_cov_26.534877:220134-220673
BMIABBIL_02518		2630958	2632535	complete	NODE_10_length_234663_cov_29.674357:39084-40661
BMIABBIL_02519		2632604	2634070	complete	NODE_10_length_234663_cov_29.674357:40730-42196
BMIABBIL_02520		2634232	2635602	partial	NODE_10_length_234663_cov_29.674357:42358-43422
BMIABBIL_02522		2635884	2637356	partial	NODE_10_length_234663_cov_29.674357:55662-57126
BMIABBIL_02523		2637474	2638652	complete	NODE_10_length_234663_cov_29.674357:57244-58422
BMIABBIL_02524		2638663	2639283	complete	NODE_10_length_234663_cov_29.674357:58433-59053
BMIABBIL_02525		2639301	2640575	complete	NODE_10_length_234663_cov_29.674357:59071-60345
BMIABBIL_02526		2640686	2641804	complete	NODE_10_length_234663_cov_29.674357:60456-61574
BMIABBIL_02527		2641831	2642844	complete	NODE_10_length_234663_cov_29.674357:61601-62614
BMIABBIL_02528		2643129	2644283	complete	NODE_10_length_234663_cov_29.674357:62899-64053
BMIABBIL_02529		2644433	2644864	complete	NODE_10_length_234663_cov_29.674357:64203-64634
BMIABBIL_02530		2645013	2647286	complete	NODE_10_length_234663_cov_29.674357:64783-67056
BMIABBIL_02531		2647326	2652287	complete	NODE_10_length_234663_cov_29.674357:67096-72057
BMIABBIL_02532		2652494	2653339	complete	NODE_10_length_234663_cov_29.674357:72264-73109
BMIABBIL_02533		2654157	2654933	complete	NODE_10_length_234663_cov_29.674357:73927-74703
BMIABBIL_02534		2655075	2656358	complete	NODE_10_length_234663_cov_29.674357:74845-76128
BMIABBIL_02535		2656536	2656736	complete	NODE_10_length_234663_cov_29.674357:76306-76506
BMIABBIL_02536		2656748	2657083	complete	NODE_10_length_234663_cov_29.674357:76518-76853
BMIABBIL_02537		2657085	2658935	complete	NODE_10_length_234663_cov_29.674357:76855-78705
BMIABBIL_02538		2658952	2659467	complete	NODE_10_length_234663_cov_29.674357:78722-79237
BMIABBIL_02539		2659563	2659886	complete	NODE_10_length_234663_cov_29.674357:79333-79656
BMIABBIL_02540		2659903	2660289	complete	NODE_10_length_234663_cov_29.674357:79673-80059
BMIABBIL_02541		2660317	2661531	complete	NODE_10_length_234663_cov_29.674357:80087-81301
BMIABBIL_02542		2661643	2662131	complete	NODE_10_length_234663_cov_29.674357:81413-81901
BMIABBIL_02543		2662583	2663323	complete	NODE_10_length_234663_cov_29.674357:82353-83093
BMIABBIL_02544		2663442	2664245	complete	NODE_10_length_234663_cov_29.674357:83212-84015
BMIABBIL_02545		2664390	2665244	complete	NODE_10_length_234663_cov_29.674357:84160-85014
BMIABBIL_02546		2665435	2666715	complete	NODE_10_length_234663_cov_29.674357:85205-86485
BMIABBIL_02547		2666707	2667846	complete	NODE_10_length_234663_cov_29.674357:86477-87616
BMIABBIL_02548		2668006	2668896	complete	NODE_10_length_234663_cov_29.674357:87776-88666
BMIABBIL_02549		2669032	2670393	complete	NODE_10_length_234663_cov_29.674357:88802-90163
BMIABBIL_02550		2670390	2670908	complete	NODE_10_length_234663_cov_29.674357:90160-90678
BMIABBIL_02551		2670908	2671228	complete	NODE_10_length_234663_cov_29.674357:90678-90998
BMIABBIL_02552		2671225	2672037	complete	NODE_10_length_234663_cov_29.674357:90995-91807
BMIABBIL_02553		2672047	2673249	complete	NODE_10_length_234663_cov_29.674357:91817-93019
BMIABBIL_02554		2673346	2673768	complete	NODE_10_length_234663_cov_29.674357:93116-93538
BMIABBIL_02555		2673816	2674688	complete	NODE_10_length_234663_cov_29.674357:93586-94458
BMIABBIL_02556		2674700	2675761	complete	NODE_10_length_234663_cov_29.674357:94470-95531
BMIABBIL_02557		2675827	2676825	complete	NODE_10_length_234663_cov_29.674357:95597-96595
BMIABBIL_02558		2676850	2678361	complete	NODE_10_length_234663_cov_29.674357:96620-98131
BMIABBIL_02559		2678384	2679367	complete	NODE_10_length_234663_cov_29.674357:98154-99137
BMIABBIL_02560		2679464	2682745	complete	NODE_10_length_234663_cov_29.674357:99234-102515
BMIABBIL_02561		2682863	2684056	complete	NODE_10_length_234663_cov_29.674357:102633-103826
BMIABBIL_02562		2684254	2685507	complete	NODE_10_length_234663_cov_29.674357:104024-105277
BMIABBIL_02563		2685835	2687025	complete	NODE_10_length_234663_cov_29.674357:105605-106795
BMIABBIL_02564		2687070	2687408	complete	NODE_10_length_234663_cov_29.674357:106840-107178
BMIABBIL_02565		2687469	2688803	complete	NODE_10_length_234663_cov_29.674357:107239-108573
BMIABBIL_02566		2688793	2689506	complete	NODE_10_length_234663_cov_29.674357:108563-109276
BMIABBIL_02567		2689671	2691053	complete	NODE_10_length_234663_cov_29.674357:109441-110823
BMIABBIL_02568		2691656	2695543	complete	NODE_10_length_234663_cov_29.674357:111426-115313
BMIABBIL_02569		2695801	2697357	complete	NODE_10_length_234663_cov_29.674357:115571-117127
BMIABBIL_02570		2697354	2697857	complete	NODE_10_length_234663_cov_29.674357:117124-117627
BMIABBIL_02571		2697915	2698550	complete	NODE_10_length_234663_cov_29.674357:117685-118320
BMIABBIL_02572		2698759	2699607	complete	NODE_10_length_234663_cov_29.674357:118529-119377
BMIABBIL_02573		2699663	2699923	complete	NODE_10_length_234663_cov_29.674357:119433-119693
BMIABBIL_02574		2700618	2700998	complete	NODE_10_length_234663_cov_29.674357:120388-120768
BMIABBIL_02575		2700998	2701729	complete	NODE_10_length_234663_cov_29.674357:120768-121499
BMIABBIL_02576		2701741	2702469	complete	NODE_10_length_234663_cov_29.674357:121511-122239
BMIABBIL_02577		2702481	2703386	complete	NODE_10_length_234663_cov_29.674357:122251-123156
BMIABBIL_02578		2703383	2704063	complete	NODE_10_length_234663_cov_29.674357:123153-123833
BMIABBIL_02579		2704335	2705309	complete	NODE_10_length_234663_cov_29.674357:124105-125079
BMIABBIL_02580		2705325	2707124	complete	NODE_10_length_234663_cov_29.674357:125095-126894
BMIABBIL_02581		2707322	2707801	complete	NODE_10_length_234663_cov_29.674357:127092-127571
BMIABBIL_02582		2707798	2708754	complete	NODE_10_length_234663_cov_29.674357:127568-128524
BMIABBIL_02583		2708754	2709404	complete	NODE_10_length_234663_cov_29.674357:128524-129174
BMIABBIL_02584		2709437	2710012	complete	NODE_10_length_234663_cov_29.674357:129207-129782
BMIABBIL_02585		2710420	2712042	complete	NODE_10_length_234663_cov_29.674357:130190-131812
BMIABBIL_02586		2712027	2712764	complete	NODE_10_length_234663_cov_29.674357:131797-132534
BMIABBIL_02587		2712896	2714230	complete	NODE_10_length_234663_cov_29.674357:132666-134000
BMIABBIL_02588		2714439	2715320	complete	NODE_10_length_234663_cov_29.674357:135491-136372
BMIABBIL_02589		2715423	2716010	complete	NODE_10_length_234663_cov_29.674357:136475-137062
BMIABBIL_02590		2716066	2716449	complete	NODE_10_length_234663_cov_29.674357:137118-137501
BMIABBIL_02591		2716754	2717443	complete	NODE_10_length_234663_cov_29.674357:137806-138495
BMIABBIL_02592		2717491	2718528	complete	NODE_10_length_234663_cov_29.674357:138543-139580
BMIABBIL_02593		2718735	2719154	complete	NODE_10_length_234663_cov_29.674357:139787-140206
BMIABBIL_02594		2719223	2719921	complete	NODE_10_length_234663_cov_29.674357:140275-140973
BMIABBIL_02595		2719953	2722613	complete	NODE_10_length_234663_cov_29.674357:141005-143665
BMIABBIL_02596		2722727	2724082	complete	NODE_10_length_234663_cov_29.674357:143779-145134
BMIABBIL_02597		2724179	2724451	complete	NODE_10_length_234663_cov_29.674357:145231-145503
BMIABBIL_02598		2724448	2725746	complete	NODE_10_length_234663_cov_29.674357:145500-146798
BMIABBIL_02599		2726074	2726184	complete	NODE_10_length_234663_cov_29.674357:147126-147236
BMIABBIL_02600		2726282	2729182	complete	NODE_10_length_234663_cov_29.674357:147334-150234
BMIABBIL_02601		2729369	2729444	complete	NODE_10_length_234663_cov_29.674357:150421-150496
BMIABBIL_02602		2729617	2731154	complete	NODE_10_length_234663_cov_29.674357:150669-152206
BMIABBIL_02603		2731600	2734173	complete	NODE_10_length_234663_cov_29.674357:152652-155225
BMIABBIL_02604		2734303	2735034	complete	NODE_10_length_234663_cov_29.674357:155355-156086
BMIABBIL_02605		2735031	2736011	complete	NODE_10_length_234663_cov_29.674357:156083-157063
BMIABBIL_02606		2736146	2736883	complete	NODE_10_length_234663_cov_29.674357:157198-157935
BMIABBIL_02607		2737154	2737495	complete	NODE_10_length_234663_cov_29.674357:158206-158547
BMIABBIL_02608		2737745	2738905	complete	NODE_10_length_234663_cov_29.674357:158797-159957
BMIABBIL_02609		2738948	2740069	complete	NODE_10_length_234663_cov_29.674357:160000-161121
BMIABBIL_02610		2740080	2741150	complete	NODE_10_length_234663_cov_29.674357:161132-162202
BMIABBIL_02611		2741363	2741725	complete	NODE_10_length_234663_cov_29.674357:162415-162777
BMIABBIL_02612		2741875	2742393	complete	NODE_10_length_234663_cov_29.674357:162927-163445
BMIABBIL_02613		2742383	2743609	complete	NODE_10_length_234663_cov_29.674357:163435-164661
BMIABBIL_02614		2743625	2744107	complete	NODE_10_length_234663_cov_29.674357:164677-165159
BMIABBIL_02615		2744183	2744530	complete	NODE_10_length_234663_cov_29.674357:165235-165582
BMIABBIL_02616		2744572	2745339	complete	NODE_10_length_234663_cov_29.674357:165624-166391
BMIABBIL_02617		2745370	2745918	complete	NODE_10_length_234663_cov_29.674357:166422-166970
BMIABBIL_02618		2745937	2746185	complete	NODE_10_length_234663_cov_29.674357:166989-167237
BMIABBIL_02619		2746434	2747795	complete	NODE_10_length_234663_cov_29.674357:167486-168847
BMIABBIL_02620		2747887	2748753	complete	NODE_10_length_234663_cov_29.674357:168939-169805
BMIABBIL_02621		2748819	2750060	complete	NODE_10_length_234663_cov_29.674357:169871-171112
BMIABBIL_02622		2750115	2750708	complete	NODE_10_length_234663_cov_29.674357:171167-171760
BMIABBIL_02623		2750831	2751709	complete	NODE_10_length_234663_cov_29.674357:171883-172761
BMIABBIL_02624		2751795	2753456	complete	NODE_10_length_234663_cov_29.674357:172847-174508
BMIABBIL_02625		2753605	2753946	complete	NODE_10_length_234663_cov_29.674357:174657-174998
BMIABBIL_02626		2754008	2754298	complete	NODE_10_length_234663_cov_29.674357:175060-175350
BMIABBIL_02627		2754288	2754737	complete	NODE_10_length_234663_cov_29.674357:175340-175789
BMIABBIL_02628		2754896	2755378	complete	NODE_10_length_234663_cov_29.674357:175948-176430
BMIABBIL_02629		2755554	2755679	complete	NODE_10_length_234663_cov_29.674357:176606-176731
BMIABBIL_02630		2755593	2755955	complete	NODE_10_length_234663_cov_29.674357:176645-177007
BMIABBIL_02662		2788985	2789962	complete	NODE_10_length_234663_cov_29.674357:216976-217953
BMIABBIL_02663		2789982	2791250	complete	NODE_10_length_234663_cov_29.674357:217973-219241
BMIABBIL_02664		2791273	2792721	complete	NODE_10_length_234663_cov_29.674357:219264-220712
BMIABBIL_02665		2792735	2794015	complete	NODE_10_length_234663_cov_29.674357:220726-222006
BMIABBIL_02666		2794253	2795653	complete	NODE_10_length_234663_cov_29.674357:222317-223717
BMIABBIL_02667		2795674	2796336	complete	NODE_10_length_234663_cov_29.674357:223738-224400
BMIABBIL_02668		2796337	2796786	complete	NODE_10_length_234663_cov_29.674357:224401-224850
BMIABBIL_02669		2796870	2797028	complete	NODE_10_length_234663_cov_29.674357:224934-225092
BMIABBIL_02670		2797211	2797510	complete	NODE_10_length_234663_cov_29.674357:225275-225574
BMIABBIL_02671		2797520	2798044	complete	NODE_10_length_234663_cov_29.674357:225584-226108
BMIABBIL_02672		2798091	2798495	complete	NODE_10_length_234663_cov_29.674357:226155-226559
BMIABBIL_02673		2799164	2799613	complete	NODE_10_length_234663_cov_29.674357:227228-227677
BMIABBIL_02674		2799650	2799994	complete	NODE_10_length_234663_cov_29.674357:227714-228058
BMIABBIL_02675		2800146	2800475	complete	NODE_10_length_234663_cov_29.674357:228210-228539
BMIABBIL_02676		2800723	2800968	complete	NODE_10_length_234663_cov_29.674357:230657-230902
BMIABBIL_02677		2800965	2801375	complete	NODE_10_length_234663_cov_29.674357:230899-231309
BMIABBIL_02678		2801348	2803492	complete	NODE_10_length_234663_cov_29.674357:231282-233426
BMIABBIL_02679		2803502	2804461	complete	NODE_10_length_234663_cov_29.674357:233436-234395
BMIABBIL_02680		2804815	2806017	complete	NODE_1_length_796962_cov_28.286672:215-1417
BMIABBIL_02681		2806010	2807074	complete	NODE_1_length_796962_cov_28.286672:1410-2474
BMIABBIL_02682		2807132	2808124	complete	NODE_1_length_796962_cov_28.286672:2532-3525
BMIABBIL_02683		2808316	2808582	complete	NODE_1_length_796962_cov_28.286672:3978-4244
BMIABBIL_02684		2808576	2809493	complete	NODE_1_length_796962_cov_28.286672:4238-5155
BMIABBIL_02685		2809617	2810354	complete	NODE_1_length_796962_cov_28.286672:5279-6016
BMIABBIL_02686		2810344	2810679	complete	NODE_1_length_796962_cov_28.286672:6006-6341
BMIABBIL_02687		2810770	2811300	complete	NODE_1_length_796962_cov_28.286672:6432-6962
BMIABBIL_02688		2811427	2812599	complete	NODE_1_length_796962_cov_28.286672:7089-8261
BMIABBIL_02689		2812616	2814154	complete	NODE_1_length_796962_cov_28.286672:8278-9816
BMIABBIL_02690		2814218	2814733	complete	NODE_1_length_796962_cov_28.286672:9880-10395
BMIABBIL_02691		2814883	2816439	complete	NODE_1_length_796962_cov_28.286672:10545-12101
BMIABBIL_02692		2816512	2816940	complete	NODE_1_length_796962_cov_28.286672:12174-12602
BMIABBIL_02693		2816937	2817503	complete	NODE_1_length_796962_cov_28.286672:12599-13165
BMIABBIL_02694		2817784	2817860	complete	NODE_1_length_796962_cov_28.286672:13446-13522
BMIABBIL_02695		2818059	2818135	complete	NODE_1_length_796962_cov_28.286672:13721-13797
BMIABBIL_02696		2818198	2818274	complete	NODE_1_length_796962_cov_28.286672:13860-13936
BMIABBIL_02697		2818458	2818529	complete	NODE_1_length_796962_cov_28.286672:14120-14191
BMIABBIL_02698		2818473	2818549	complete	NODE_1_length_796962_cov_28.286672:14135-14211
BMIABBIL_02699		2818553	2818645	complete	NODE_1_length_796962_cov_28.286672:14215-14307
BMIABBIL_02700		2818961	2819146	complete	NODE_1_length_796962_cov_28.286672:14623-14808
BMIABBIL_02701		2819381	2822011	complete	NODE_1_length_796962_cov_28.286672:15043-17673
BMIABBIL_02702		2822139	2822639	complete	NODE_1_length_796962_cov_28.286672:17801-18301
BMIABBIL_02703		2822708	2823769	complete	NODE_1_length_796962_cov_28.286672:18370-19431
BMIABBIL_02704		2823849	2824346	complete	NODE_1_length_796962_cov_28.286672:19511-20008
BMIABBIL_02705		2824491	2825681	complete	NODE_1_length_796962_cov_28.286672:20153-21343
BMIABBIL_02706		2825832	2826395	complete	NODE_1_length_796962_cov_28.286672:21494-22057
BMIABBIL_02707		2826392	2827351	complete	NODE_1_length_796962_cov_28.286672:22054-23013
BMIABBIL_02708		2827362	2827733	complete	NODE_1_length_796962_cov_28.286672:23024-23395
BMIABBIL_02709		2827737	2828516	complete	NODE_1_length_796962_cov_28.286672:23399-24178
BMIABBIL_02710		2828621	2828980	complete	NODE_1_length_796962_cov_28.286672:24283-24642
BMIABBIL_02711		2829047	2829820	complete	NODE_1_length_796962_cov_28.286672:24709-25482
BMIABBIL_02712		2829813	2830778	complete	NODE_1_length_796962_cov_28.286672:25475-26440
BMIABBIL_02713		2830775	2832289	complete	NODE_1_length_796962_cov_28.286672:26437-27951
BMIABBIL_02714		2832476	2833915	complete	NODE_1_length_796962_cov_28.286672:28138-29577
BMIABBIL_02715		2833912	2835045	complete	NODE_1_length_796962_cov_28.286672:29574-30707
BMIABBIL_02716		2835173	2837425	complete	NODE_1_length_796962_cov_28.286672:30835-33087
BMIABBIL_02717		2837578	2838105	complete	NODE_1_length_796962_cov_28.286672:33240-33767
BMIABBIL_02718		2838254	2839267	complete	NODE_1_length_796962_cov_28.286672:33916-34929
BMIABBIL_02719		2839524	2840981	complete	NODE_1_length_796962_cov_28.286672:35186-36643
BMIABBIL_02720		2840990	2842414	complete	NODE_1_length_796962_cov_28.286672:36652-38076
BMIABBIL_02721		2842573	2843043	complete	NODE_1_length_796962_cov_28.286672:38235-38705
BMIABBIL_02722		2843036	2843446	complete	NODE_1_length_796962_cov_28.286672:38698-39108
BMIABBIL_02723		2843443	2844210	complete	NODE_1_length_796962_cov_28.286672:39105-39872
BMIABBIL_02724		2844210	2844752	complete	NODE_1_length_796962_cov_28.286672:39872-40414
BMIABBIL_02725		2844762	2846471	complete	NODE_1_length_796962_cov_28.286672:40424-42133
BMIABBIL_02726		2846489	2847412	complete	NODE_1_length_796962_cov_28.286672:42151-43074
BMIABBIL_02727		2847415	2849241	complete	NODE_1_length_796962_cov_28.286672:43077-44903
BMIABBIL_02728		2849238	2849849	complete	NODE_1_length_796962_cov_28.286672:44900-45511
BMIABBIL_02729		2849974	2850435	complete	NODE_1_length_796962_cov_28.286672:45636-46097
BMIABBIL_02730		2850647	2850997	complete	NODE_1_length_796962_cov_28.286672:46309-46659
BMIABBIL_02731		2851001	2851873	complete	NODE_1_length_796962_cov_28.286672:46663-47535
BMIABBIL_02732		2851864	2852136	complete	NODE_1_length_796962_cov_28.286672:47526-47798
BMIABBIL_02733		2852136	2853257	complete	NODE_1_length_796962_cov_28.286672:47798-48919
BMIABBIL_02734		2853254	2854264	complete	NODE_1_length_796962_cov_28.286672:48916-49926
BMIABBIL_02735		2854338	2856416	complete	NODE_1_length_796962_cov_28.286672:50000-52078
